loss,params,iteration,estimators,train_time 
0.24135826732913634,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6506200521621792, 'learning_rate': 0.03148349805602212, 'min_child_samples': 165, 'num_leaves': 48, 'reg_alpha': 0.3610264873143785, 'reg_lambda': 0.03518721627397006, 'subsample_for_bin': 80000, 'subsample': 0.6385020195527306}",776,39,1.8672170999998343
0.26483463973667776,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6330982782681424, 'learning_rate': 0.17064989407067027, 'min_child_samples': 55, 'num_leaves': 41, 'reg_alpha': 0.6719111662685943, 'reg_lambda': 0.37970188338572414, 'subsample_for_bin': 120000, 'subsample': 0.5546670828737473}",777,15,2.115751399999681
0.24356397362852322,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6843555299049631, 'learning_rate': 0.05542396433251678, 'min_child_samples': 310, 'num_leaves': 30, 'reg_alpha': 0.558326858283004, 'reg_lambda': 0.23347949836904056, 'subsample_for_bin': 140000, 'subsample': 1.0}",778,18,0.9622841000000335
0.23788773903054605,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.643613486634304, 'learning_rate': 0.10665872029895905, 'min_child_samples': 245, 'num_leaves': 45, 'reg_alpha': 0.05655290399698448, 'reg_lambda': 0.2117949256420556, 'subsample_for_bin': 80000, 'subsample': 0.6975248841702311}",779,48,1.9933636000005208
0.23530853287284303,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6457601685358755, 'learning_rate': 0.1178703708573846, 'min_child_samples': 250, 'num_leaves': 37, 'reg_alpha': 0.018498008242529465, 'reg_lambda': 0.30719669372219366, 'subsample_for_bin': 100000, 'subsample': 0.671271221858144}",780,47,1.6210361000003104
0.23519953273480365,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6275198885960871, 'learning_rate': 0.14213986274244422, 'min_child_samples': 260, 'num_leaves': 41, 'reg_alpha': 0.08357338176193478, 'reg_lambda': 0.32601577686670813, 'subsample_for_bin': 100000, 'subsample': 0.6511716933025706}",781,21,1.3181823000004442
0.2351227785713893,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6666337288125582, 'learning_rate': 0.13132902031249488, 'min_child_samples': 280, 'num_leaves': 43, 'reg_alpha': 0.10322012834287304, 'reg_lambda': 0.2981011480754906, 'subsample_for_bin': 100000, 'subsample': 0.7301749467154176}",782,22,1.3031969999992725
0.23652852667508506,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6575045064562504, 'learning_rate': 0.09853109140388958, 'min_child_samples': 230, 'num_leaves': 35, 'reg_alpha': 0.06796588533389662, 'reg_lambda': 0.3528161416047351, 'subsample_for_bin': 120000, 'subsample': 0.710029454200403}",783,35,1.5656825000005483
0.23617829083621067,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6423368562623005, 'learning_rate': 0.1072089460503896, 'min_child_samples': 260, 'num_leaves': 47, 'reg_alpha': 0.04522229542325652, 'reg_lambda': 0.282610374261085, 'subsample_for_bin': 80000, 'subsample': 0.6813339223835385}",784,24,1.3614423999997598
0.23586662978886697,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6008976203855082, 'learning_rate': 0.08782575611380973, 'min_child_samples': 270, 'num_leaves': 32, 'reg_alpha': 0.12389847367503103, 'reg_lambda': 0.2579494236611985, 'subsample_for_bin': 100000, 'subsample': 0.6658725558733405}",785,35,1.4269616000001406
0.23508920981221593,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6263501327146948, 'learning_rate': 0.0939617705144226, 'min_child_samples': 235, 'num_leaves': 42, 'reg_alpha': 0.02381107878459518, 'reg_lambda': 0.3172649149949409, 'subsample_for_bin': 60000, 'subsample': 0.7214623943542512}",786,31,1.506141199999547
0.2363577716879196,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6604424648645825, 'learning_rate': 0.1118951859666056, 'min_child_samples': 295, 'num_leaves': 38, 'reg_alpha': 0.0023950816285558604, 'reg_lambda': 0.3886948173025445, 'subsample_for_bin': 120000, 'subsample': 0.6931033200902019}",787,20,1.2452035999995132
0.23628470035180427,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6108807432876636, 'learning_rate': 0.09195839062824335, 'min_child_samples': 250, 'num_leaves': 39, 'reg_alpha': 0.08463309446436057, 'reg_lambda': 0.33791116387610165, 'subsample_for_bin': 80000, 'subsample': 0.7424825781213428}",788,31,1.7947391000006974
0.237572439589802,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6362719927197613, 'learning_rate': 0.1212014701165779, 'min_child_samples': 215, 'num_leaves': 50, 'reg_alpha': 0.1351860567140723, 'reg_lambda': 0.4050847328850068, 'subsample_for_bin': 100000, 'subsample': 0.6552796023992675}",789,26,1.5612027000006492
0.2370752333746854,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6177915328309598, 'learning_rate': 0.1330386213192824, 'min_child_samples': 280, 'num_leaves': 46, 'reg_alpha': 0.10466571440249381, 'reg_lambda': 0.29775120413118994, 'subsample_for_bin': 120000, 'subsample': 0.6997700550396599}",790,20,1.2524392999994234
0.2364030083403409,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6727844232054576, 'learning_rate': 0.10144364126702671, 'min_child_samples': 255, 'num_leaves': 43, 'reg_alpha': 0.15929508566029688, 'reg_lambda': 0.3715923947278487, 'subsample_for_bin': 60000, 'subsample': 0.6880037868755574}",791,31,1.4480278000000908
0.2315856385322247,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6477252096274783, 'learning_rate': 0.07965619661880226, 'min_child_samples': 225, 'num_leaves': 33, 'reg_alpha': 0.04918557772629324, 'reg_lambda': 0.2431232135603425, 'subsample_for_bin': 100000, 'subsample': 0.6770356538034912}",792,45,1.7472505000005185
0.23874594460076837,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6533688019409143, 'learning_rate': 0.06933105299536622, 'min_child_samples': 205, 'num_leaves': 33, 'reg_alpha': 0.027863067053460852, 'reg_lambda': 0.1814799615620961, 'subsample_for_bin': 80000, 'subsample': 0.6099966762723129}",793,39,1.726075999999921
0.240686985358736,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6796759531672665, 'learning_rate': 0.07614606141411726, 'min_child_samples': 190, 'num_leaves': 149, 'reg_alpha': 0.08009699106470974, 'reg_lambda': 0.2061407318793675, 'subsample_for_bin': 140000, 'subsample': 0.6212773139600279}",794,39,1.9639336999998704
0.2354153556096774,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6659083096775608, 'learning_rate': 0.06232052583479086, 'min_child_samples': 225, 'num_leaves': 34, 'reg_alpha': 0.11567336527703148, 'reg_lambda': 0.23943511545930946, 'subsample_for_bin': 60000, 'subsample': 0.6400654981364715}",795,46,1.721112400000493
0.2402390870344855,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6506609669550208, 'learning_rate': 0.08012582855283135, 'min_child_samples': 195, 'num_leaves': 30, 'reg_alpha': 0.04526494552677848, 'reg_lambda': 0.15200418352947237, 'subsample_for_bin': 80000, 'subsample': 0.6751217035311574}",796,41,1.9902031000001443
0.23728095601789734,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6234357545577752, 'learning_rate': 0.07123294659128825, 'min_child_samples': 210, 'num_leaves': 36, 'reg_alpha': 0.18197892623216577, 'reg_lambda': 0.2679500200710326, 'subsample_for_bin': 160000, 'subsample': 0.6576980294383623}",797,34,1.867635500000688
0.23771935193565275,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6342244567317314, 'learning_rate': 0.08514345710279414, 'min_child_samples': 240, 'num_leaves': 32, 'reg_alpha': 0.1442655970756767, 'reg_lambda': 0.17404926600247886, 'subsample_for_bin': 140000, 'subsample': 0.6248354387924995}",798,33,1.858321299999261
0.24146294266115143,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6620471261432288, 'learning_rate': 0.06040053021004819, 'min_child_samples': 170, 'num_leaves': 38, 'reg_alpha': 0.19995253935176405, 'reg_lambda': 0.23928021147243056, 'subsample_for_bin': 120000, 'subsample': 0.7097179139382885}",799,34,2.2862177999995765
0.23561934645220128,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6882652059940925, 'learning_rate': 0.08094694101654742, 'min_child_samples': 225, 'num_leaves': 30, 'reg_alpha': 0.0037560280941599383, 'reg_lambda': 0.1963194123359872, 'subsample_for_bin': 100000, 'subsample': 0.6333333636334935}",800,27,1.5287216000006083
0.24043826612031005,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6750552354114998, 'learning_rate': 0.06712764085634677, 'min_child_samples': 185, 'num_leaves': 35, 'reg_alpha': 0.09191862593595289, 'reg_lambda': 0.21995487095135968, 'subsample_for_bin': 180000, 'subsample': 0.649470890329449}",801,18,1.559368899999754
0.23936368862921675,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6084520106136749, 'learning_rate': 0.07621153885109488, 'min_child_samples': 240, 'num_leaves': 40, 'reg_alpha': 0.1673302579288547, 'reg_lambda': 0.26133966110385387, 'subsample_for_bin': 60000, 'subsample': 0.6787931365403981}",802,46,1.6473789000001489
0.23800664007846817,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6159195765996536, 'learning_rate': 0.0891017275701185, 'min_child_samples': 200, 'num_leaves': 32, 'reg_alpha': 0.03414064053082749, 'reg_lambda': 0.07722980343990235, 'subsample_for_bin': 100000, 'subsample': 0.6683059014956403}",803,34,1.6426210999998148
0.23561918301394935,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6413269617275311, 'learning_rate': 0.05692335044265417, 'min_child_samples': 220, 'num_leaves': 37, 'reg_alpha': 0.06693981987147199, 'reg_lambda': 0.32869657891455606, 'subsample_for_bin': 80000, 'subsample': 0.6455328085112253}",804,68,2.3020143000003372
0.23683327705973967,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6948899272156405, 'learning_rate': 0.06517999062792254, 'min_child_samples': 265, 'num_leaves': 45, 'reg_alpha': 0.002343889640230551, 'reg_lambda': 0.2816633394094713, 'subsample_for_bin': 160000, 'subsample': 0.728363743574508}",805,33,1.5851937000006728
0.23627853847740143,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.654757444530077, 'learning_rate': 0.07282217945169112, 'min_child_samples': 215, 'num_leaves': 40, 'reg_alpha': 0.11238291979609236, 'reg_lambda': 0.12942711894028397, 'subsample_for_bin': 60000, 'subsample': 0.662574132582932}",806,28,1.5451696999998603
0.23443241847907448,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6242840999372274, 'learning_rate': 0.08326479687567692, 'min_child_samples': 235, 'num_leaves': 30, 'reg_alpha': 0.12906096209775134, 'reg_lambda': 0.1578113064271408, 'subsample_for_bin': 40000, 'subsample': 0.6068359460483882}",807,44,1.6192347000005611
0.23748990229139877,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6462593638611356, 'learning_rate': 0.0948589497116424, 'min_child_samples': 275, 'num_leaves': 34, 'reg_alpha': 0.05786821722195746, 'reg_lambda': 0.34890088054974694, 'subsample_for_bin': 140000, 'subsample': 0.7150506509980709}",808,37,1.4542999000004784
0.23805131534992996,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6702570371018248, 'learning_rate': 0.0611668984958656, 'min_child_samples': 250, 'num_leaves': 51, 'reg_alpha': 0.2213421722192765, 'reg_lambda': 0.22369453299722125, 'subsample_for_bin': 120000, 'subsample': 0.7596581315945468}",809,30,1.466904799999611
0.23869893914277163,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6344161347271122, 'learning_rate': 0.046273035451533495, 'min_child_samples': 290, 'num_leaves': 47, 'reg_alpha': 0.1486225682569426, 'reg_lambda': 0.4230521700082963, 'subsample_for_bin': 80000, 'subsample': 0.7024718466205652}",810,44,1.5029335999997784
0.24197948070593212,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6302518884543249, 'learning_rate': 0.07750025438156784, 'min_child_samples': 175, 'num_leaves': 109, 'reg_alpha': 0.08791144210478323, 'reg_lambda': 0.31068396028406886, 'subsample_for_bin': 180000, 'subsample': 0.5871346251892855}",811,22,1.6536125000002357
0.24074252394748852,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.681953574970264, 'learning_rate': 0.05438832199227217, 'min_child_samples': 155, 'num_leaves': 43, 'reg_alpha': 0.511541611842105, 'reg_lambda': 0.19867484021252232, 'subsample_for_bin': 120000, 'subsample': 0.628635171062796}",812,17,1.6279498999992938
0.23781863969249617,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6990562416483697, 'learning_rate': 0.05060609343349129, 'min_child_samples': 205, 'num_leaves': 37, 'reg_alpha': 0.1787721358718039, 'reg_lambda': 0.2521661783641919, 'subsample_for_bin': 100000, 'subsample': 0.6777841748323149}",813,19,1.7609543999997186
0.2407778132937478,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6573259984323899, 'learning_rate': 0.07031658023641092, 'min_child_samples': 300, 'num_leaves': 94, 'reg_alpha': 0.02433105377019698, 'reg_lambda': 0.4009789446857949, 'subsample_for_bin': 160000, 'subsample': 0.6177852781284845}",814,30,1.626794200000404
0.23907211801172523,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7066593462191011, 'learning_rate': 0.09990990304562297, 'min_child_samples': 230, 'num_leaves': 54, 'reg_alpha': 0.6108421142205442, 'reg_lambda': 0.28261346546472416, 'subsample_for_bin': 40000, 'subsample': 0.6872952259684009}",815,20,1.4077629000003071
0.2325784046654864,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6633426062837463, 'learning_rate': 0.08852006188086302, 'min_child_samples': 245, 'num_leaves': 34, 'reg_alpha': 0.04446848111570269, 'reg_lambda': 0.3607947328394356, 'subsample_for_bin': 60000, 'subsample': 0.598200641494289}",816,33,1.5072398000002067
0.2350115509914451,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6120707583649745, 'learning_rate': 0.05787729053275787, 'min_child_samples': 265, 'num_leaves': 30, 'reg_alpha': 0.14106350846880994, 'reg_lambda': 0.1795692672254665, 'subsample_for_bin': 100000, 'subsample': 0.6394762106395131}",817,49,1.5714533000000301
0.24038198701330304,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6017468510074984, 'learning_rate': 0.0390253525525837, 'min_child_samples': 195, 'num_leaves': 49, 'reg_alpha': 0.07040791248789748, 'reg_lambda': 0.29893435461474366, 'subsample_for_bin': 140000, 'subsample': 0.7330102977262645}",818,94,2.3838315000002694
0.23737190421879262,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6493907228347152, 'learning_rate': 0.06226846084480888, 'min_child_samples': 285, 'num_leaves': 39, 'reg_alpha': 0.6487554350416483, 'reg_lambda': 0.3276616266346979, 'subsample_for_bin': 80000, 'subsample': 0.7197356541743549}",819,48,1.5117263000001913
0.23738206934917705,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6770882170915661, 'learning_rate': 0.068282508219708, 'min_child_samples': 185, 'num_leaves': 45, 'reg_alpha': 0.11422719791737597, 'reg_lambda': 0.24070012487679476, 'subsample_for_bin': 120000, 'subsample': 0.5749626612166139}",820,27,1.6613959000005707
0.2369595971670404,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6002162624233567, 'learning_rate': 0.048280442768131364, 'min_child_samples': 210, 'num_leaves': 41, 'reg_alpha': 0.0030887242404577034, 'reg_lambda': 0.3807678364472395, 'subsample_for_bin': 180000, 'subsample': 0.6625523896060699}",821,57,2.1586676000006264
0.23902980852998534,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7178705881718231, 'learning_rate': 0.08494760625196117, 'min_child_samples': 220, 'num_leaves': 32, 'reg_alpha': 0.20395938534439703, 'reg_lambda': 0.27016444753461494, 'subsample_for_bin': 60000, 'subsample': 0.6987520424232784}",822,20,1.671491199999764
0.24640852907703858,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6884424567857585, 'learning_rate': 0.0792929035736963, 'min_child_samples': 270, 'num_leaves': 57, 'reg_alpha': 0.5748128423279482, 'reg_lambda': 0.09364407529931248, 'subsample_for_bin': 80000, 'subsample': 1.0}",823,12,0.8765510000002905
0.23672732688132547,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6403555090865288, 'learning_rate': 0.07299172728895788, 'min_child_samples': 255, 'num_leaves': 36, 'reg_alpha': 0.16906408280977525, 'reg_lambda': 0.4666800061128962, 'subsample_for_bin': 160000, 'subsample': 0.6516775849453912}",824,34,1.607635599999412
0.2372813543811152,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6200288055718396, 'learning_rate': 0.041808775116738674, 'min_child_samples': 230, 'num_leaves': 52, 'reg_alpha': 0.23245971176042018, 'reg_lambda': 0.3463165177219523, 'subsample_for_bin': 140000, 'subsample': 0.6694795807569642}",825,57,1.7877661000002263
0.24067652951571483,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6679433618724714, 'learning_rate': 0.09465473179612714, 'min_child_samples': 315, 'num_leaves': 44, 'reg_alpha': 0.0974379503886793, 'reg_lambda': 0.21634211047019372, 'subsample_for_bin': 80000, 'subsample': 0.7502464625406688}",826,29,1.3076796999994258
0.23805370202498577,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6303221644860988, 'learning_rate': 0.1192658111161464, 'min_child_samples': 245, 'num_leaves': 48, 'reg_alpha': 0.5237410332842685, 'reg_lambda': 0.4330426763062698, 'subsample_for_bin': 100000, 'subsample': 0.7399076598787374}",827,24,1.3577953000003617
0.24259774210195162,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6577768368462473, 'learning_rate': 0.06507892255803169, 'min_child_samples': 305, 'num_leaves': 35, 'reg_alpha': 0.5829083238645966, 'reg_lambda': 0.1422266592425802, 'subsample_for_bin': 160000, 'subsample': 0.6328429819098073}",828,32,1.311370899999929
0.23696061283905867,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6000539465022071, 'learning_rate': 0.11048416935477783, 'min_child_samples': 280, 'num_leaves': 30, 'reg_alpha': 0.15814798441846376, 'reg_lambda': 0.31402372375403537, 'subsample_for_bin': 120000, 'subsample': 0.7073543014713204}",829,26,1.3323080000000118
0.24625452202525278,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6453530148994163, 'learning_rate': 0.10209250778427847, 'min_child_samples': 145, 'num_leaves': 39, 'reg_alpha': 0.019300336218467246, 'reg_lambda': 0.41163825861469006, 'subsample_for_bin': 200000, 'subsample': 0.6109731424552425}",830,9,1.6378991000001406
0.2400095312815207,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6845021792795228, 'learning_rate': 0.05736918880157627, 'min_child_samples': 200, 'num_leaves': 55, 'reg_alpha': 0.4690343849097789, 'reg_lambda': 0.23599410222847358, 'subsample_for_bin': 40000, 'subsample': 0.6849270287254984}",831,47,2.228912499999751
0.24016976819017277,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8688722327442371, 'learning_rate': 0.05181561437571609, 'min_child_samples': 260, 'num_leaves': 60, 'reg_alpha': 0.5530393134972289, 'reg_lambda': 0.10837192845274596, 'subsample_for_bin': 100000, 'subsample': 1.0}",832,19,0.9444648999997298
0.23647672459875213,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6950894025704717, 'learning_rate': 0.07471247298180607, 'min_child_samples': 240, 'num_leaves': 43, 'reg_alpha': 0.12845592482168908, 'reg_lambda': 0.37266438766391813, 'subsample_for_bin': 60000, 'subsample': 0.6455998846159398}",833,26,1.7426668999996764
0.24163166924785107,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6719820377951267, 'learning_rate': 0.0828581673928171, 'min_child_samples': 325, 'num_leaves': 33, 'reg_alpha': 0.7191807467656295, 'reg_lambda': 0.16729996110838646, 'subsample_for_bin': 40000, 'subsample': 0.7230479249412415}",834,24,1.4976151000000755
0.24056992376208286,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7082290312349423, 'learning_rate': 0.139691245427752, 'min_child_samples': 190, 'num_leaves': 51, 'reg_alpha': 0.05583282401321095, 'reg_lambda': 0.2915501480084437, 'subsample_for_bin': 180000, 'subsample': 0.6573265346348689}",835,19,1.9502663999992365
0.23492741267098927,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6244993312337225, 'learning_rate': 0.08926770723752606, 'min_child_samples': 220, 'num_leaves': 47, 'reg_alpha': 0.2617284169877667, 'reg_lambda': 0.20172440548230086, 'subsample_for_bin': 140000, 'subsample': 0.6913979013203762}",836,31,1.5314636999992217
0.24466072854100607,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8169115266295217, 'learning_rate': 0.15779400234701962, 'min_child_samples': 290, 'num_leaves': 37, 'reg_alpha': 0.0817770433013324, 'reg_lambda': 0.3361336123885878, 'subsample_for_bin': 120000, 'subsample': 0.7696762339834352}",837,10,1.23226700000032
0.23484329691790784,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.612329986224404, 'learning_rate': 0.037688231818883984, 'min_child_samples': 270, 'num_leaves': 41, 'reg_alpha': 0.0011996524974920986, 'reg_lambda': 0.2525330510214773, 'subsample_for_bin': 80000, 'subsample': 0.5878189087699369}",838,81,1.9319626999995307
0.24197226643496372,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6371670595607869, 'learning_rate': 0.12849464710231287, 'min_child_samples': 170, 'num_leaves': 32, 'reg_alpha': 0.6309223605731777, 'reg_lambda': 0.26847101983098076, 'subsample_for_bin': 100000, 'subsample': 0.6752711595026978}",839,19,1.758162899999661
0.23842933148652778,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6515247785433339, 'learning_rate': 0.0438889548600103, 'min_child_samples': 210, 'num_leaves': 56, 'reg_alpha': 0.9646067764341262, 'reg_lambda': 0.44604045140798027, 'subsample_for_bin': 60000, 'subsample': 0.7576652648690164}",840,65,2.145881200000076
0.23772907300739055,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6765706208121446, 'learning_rate': 0.05997821798399683, 'min_child_samples': 300, 'num_leaves': 45, 'reg_alpha': 0.03759865798805059, 'reg_lambda': 0.30912033064152794, 'subsample_for_bin': 20000, 'subsample': 0.6262274000483902}",841,33,1.379234600000018
0.24128688602304105,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7008883391117596, 'learning_rate': 0.18361868455077024, 'min_child_samples': 230, 'num_leaves': 49, 'reg_alpha': 0.21136274589233806, 'reg_lambda': 0.39692172769862766, 'subsample_for_bin': 20000, 'subsample': 1.0}",842,5,0.7662264999999024
0.24293426048143807,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7293507587904378, 'learning_rate': 0.0642194498383646, 'min_child_samples': 160, 'num_leaves': 53, 'reg_alpha': 0.6840637121340691, 'reg_lambda': 0.1870641806473835, 'subsample_for_bin': 160000, 'subsample': 0.6009720252268856}",843,17,1.6192510000000766
0.23941853239514355,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6611953154204688, 'learning_rate': 0.09807300190768115, 'min_child_samples': 250, 'num_leaves': 36, 'reg_alpha': 0.19457726413102056, 'reg_lambda': 0.3694338612669523, 'subsample_for_bin': 180000, 'subsample': 0.709153910273842}",844,37,1.5176523000000088
0.24080122659426872,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6076809295591153, 'learning_rate': 0.11369711208250288, 'min_child_samples': 335, 'num_leaves': 39, 'reg_alpha': 0.10615993031610933, 'reg_lambda': 0.46903657687443145, 'subsample_for_bin': 60000, 'subsample': 0.6358475874258726}",845,16,1.116528599999583
0.23647454677703705,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7441007945153805, 'learning_rate': 0.054546753273914304, 'min_child_samples': 235, 'num_leaves': 41, 'reg_alpha': 0.598400629964871, 'reg_lambda': 0.346433061976322, 'subsample_for_bin': 80000, 'subsample': 0.662647752422267}",846,38,1.6005255999998553
0.23394603703449113,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7584090115406108, 'learning_rate': 0.06752153179724024, 'min_child_samples': 280, 'num_leaves': 44, 'reg_alpha': 0.14452586885335572, 'reg_lambda': 0.4259993229235095, 'subsample_for_bin': 40000, 'subsample': 0.6128086141634934}",847,55,1.6809524000000238
0.23772584405064012,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6186165500378471, 'learning_rate': 0.07766232519491623, 'min_child_samples': 265, 'num_leaves': 30, 'reg_alpha': 0.4882416488575192, 'reg_lambda': 0.2864765308040459, 'subsample_for_bin': 120000, 'subsample': 0.7378060590664381}",848,37,1.4861956999993708
0.24096540760715068,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7176819256664616, 'learning_rate': 0.046067733654864315, 'min_child_samples': 185, 'num_leaves': 61, 'reg_alpha': 0.06818313030986985, 'reg_lambda': 0.49503760520591467, 'subsample_for_bin': 200000, 'subsample': 0.6915362485948328}",849,17,1.9716944000001604
0.24579546294291343,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6396985004615716, 'learning_rate': 0.09317024000185428, 'min_child_samples': 205, 'num_leaves': 34, 'reg_alpha': 0.2452990885384258, 'reg_lambda': 0.2165085574166344, 'subsample_for_bin': 140000, 'subsample': 1.0}",850,10,0.8520134000000326
0.23920764294455288,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7711280114318538, 'learning_rate': 0.14735469395776654, 'min_child_samples': 215, 'num_leaves': 38, 'reg_alpha': 0.18856749700722547, 'reg_lambda': 0.12209301924698135, 'subsample_for_bin': 100000, 'subsample': 0.6736718744982014}",851,18,1.468669800000498
0.23513347158209685,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6523269802017968, 'learning_rate': 0.10608502804077383, 'min_child_samples': 255, 'num_leaves': 47, 'reg_alpha': 0.45029645987872347, 'reg_lambda': 0.2560031712827194, 'subsample_for_bin': 160000, 'subsample': 0.7014128264847088}",852,31,1.4467360999997254
