loss,params,stats,iteration,train_time
1.0,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.050131550633502844, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 7, 'nnl_u': 4}","{'precision_N': 0.9423937360178971, 'recall_N': 1.0, 'fscore_N': 0.9703426432479125, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8881059536857699, 'recall_W': 0.9423937360178971, 'fscore_W': 0.9144448287878818, 'err_threshold': 1.0, 'n_perc': 85}",32,97.26719180000009
1.0,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.0341916166062909, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.8, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 2, 'nnl_u': 3}","{'precision_N': 0.9452991452991453, 'recall_N': 1.0, 'fscore_N': 0.9718804920913884, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8935904741032946, 'recall_W': 0.9452991452991453, 'fscore_W': 0.9187177985069023, 'err_threshold': 1.0, 'n_perc': 91}",33,38.75501660000009
1.0,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.060410338073424746, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 10, 'nnl_u': 7}","{'precision_N': 0.9401611047180668, 'recall_N': 1.0, 'fscore_N': 0.9691577698695136, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8839029028246957, 'recall_W': 0.9401611047180668, 'fscore_W': 0.9111644395666199, 'err_threshold': 1.0, 'n_perc': 85}",34,87.51150789999974
0.9484536082474226,"{'actv': 'relu', 'batch_size': 40, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.012941131932281098, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 5, 'nnl_u': 4}","{'precision_N': 0.9458186101295641, 'recall_N': 1.0, 'fscore_N': 0.9721549636803873, 'precision_A': 1.0, 'recall_A': 0.05154639175257732, 'precision_W': 0.9489046904686319, 'recall_W': 0.9459776864357017, 'fscore_W': 0.9223668089208871, 'err_threshold': 1.0, 'n_perc': 85}",35,87.14933169999995
0.98,"{'actv': 'relu', 'batch_size': 64, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.012733952505906776, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 5, 'nnl_u': 4}","{'precision_N': 0.9441595441595442, 'recall_N': 1.0, 'fscore_N': 0.9712778429073857, 'precision_A': 1.0, 'recall_A': 0.02, 'precision_W': 0.9473377146683919, 'recall_W': 0.9442231075697212, 'fscore_W': 0.9182293422452983, 'err_threshold': 1.0000000000000002, 'n_perc': 97}",36,65.17482269999982
1.0,"{'actv': 'relu', 'batch_size': 24, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.016892764352389497, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.9, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 9, 'nnl_u': 6}","{'precision_N': 0.9387640449438203, 'recall_N': 1.0, 'fscore_N': 0.9684149521877717, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.881277932079283, 'recall_W': 0.9387640449438203, 'fscore_W': 0.9091131376998689, 'err_threshold': 1.0000000000000002, 'n_perc': 100}",37,48.1690279999998
0.99,"{'actv': 'relu', 'batch_size': 32, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.022525464274165026, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 5, 'nnl_u': 4}","{'precision_N': 0.9428736295441431, 'recall_N': 1.0, 'fscore_N': 0.9705969705969706, 'precision_A': 1.0, 'recall_A': 0.01, 'precision_W': 0.9461681145761994, 'recall_W': 0.9429065743944637, 'fscore_W': 0.915764502869234, 'err_threshold': 1.0, 'n_perc': 85}",38,81.43267049999986
1.0,"{'actv': 'relu', 'batch_size': 56, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.012859399032013647, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 7, 'nnl_u': 6}","{'precision_N': 0.9408482142857143, 'recall_N': 1.0, 'fscore_N': 0.9695227142035652, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8851953623246173, 'recall_W': 0.9408482142857143, 'fscore_W': 0.9121737143678633, 'err_threshold': 1.0, 'n_perc': 85}",39,63.74491530000023
1.0,"{'actv': 'relu', 'batch_size': 48, 'drop_enabled': True, 'epochs': 100, 'loss': 'mae', 'lr': 0.01166282078510587, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.7, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 7, 'nnl_u': 3}","{'precision_N': 0.9427904261529481, 'recall_N': 1.0, 'fscore_N': 0.9705528846153846, 'precision_A': 0.0, 'recall_A': 0.0, 'precision_W': 0.8888537876456574, 'recall_W': 0.9427904261529481, 'fscore_W': 0.9150279676905115, 'err_threshold': 1.0, 'n_perc': 89}",40,60.32720530000006
0.9823008849557522,"{'actv': 'relu', 'batch_size': 16, 'drop_enabled': False, 'epochs': 100, 'loss': 'mae', 'lr': 0.01633858975604051, 'optimizer': 'adam', 'overcomplete': False, 'shuffle': True, 'drop_factor': 0.1, 'nl_o': 3, 'nnl_o': 10, 'nl_u': 3, 'nnl_u': 8}","{'precision_N': 0.9367521367521368, 'recall_N': 1.0, 'fscore_N': 0.9673433362753752, 'precision_A': 1.0, 'recall_A': 0.017699115044247787, 'precision_W': 0.9408198707003488, 'recall_W': 0.9368241320432555, 'fscore_W': 0.9073664653496446, 'err_threshold': 1.0, 'n_perc': 92}",41,126.54992040000025
